ID	PARAMETER_ID	CONCEPT	DOCULECT	SUBGROUP	VALUE	FORM	TOKENS	IPA	COGIDS_BROAD	COGIDS_FINE	LATITUDE	LONGITUDE	SOURCE
5788	43_hand	HAND	AlacatlatzalaMixtec	Mixtec	nda'a̠	nda'a̠	ⁿd a ³ ʔ a ¹	ⁿda³ʔa¹	320	320	17.25	-98.58	zylstra2012gramatica
5790	194_tassel	TASSEL	SantaMariaApazcoMixtec	Mixtec	žoko	žoko	ʒ o k o	ʒoko	751	751	17.6143	-97.0657	josserand1983mixtec
5791	72_paper	PAPER	SantiagoCacaloxtepecMixtec	Mixtec	tūtù	tūtù	t u ³ t u ¹	tu³tu¹	520	520	17.7248	-97.7637	durr1987preliminary
5792	182_pimple	PIMPLE	SanEstebanAtatlahucaMixtec	Mixtec	ⁿdɨ̄ʔyɨ	ⁿdɨ̄ʔyɨ	ⁿd ɨ ¹ ʔ j ɨ ³	ⁿdɨ¹ʔjɨ³	529	529	17.07133	-97.67753	josserand1983mixtec
5793	66_near	NEAR	SanAgustinAtenangoMixtec	Mixtec	žati	žati	ʒ a t i	ʒati	459	459	17.61188	-98.01527	josserand1983mixtec
5795	95_snake	SNAKE	AlcozaucaGuerreroMixtec	Mixtec	koo	koo	k o o	koo	689	689	17.3687	-98.3969	josserand1983mixtec
5796	206_greenbean	GREEN BEAN	SantaCruzBravoMixtec	Mixtec	ⁿdiči	ⁿdiči	ⁿd i tʃ i	ⁿditʃi	308	308	17.58093	-98.22383	josserand1983mixtec
5797	83_red	RED	SantiagoChazumbaMixtec	Mixtec	kʷaʔa	kʷaʔa	kʷ ã ʔ a	kʷãʔa	595	595	18.1541	-97.7873	josserand1983mixtec
5798	28_eight	EIGHT	CahuatacheMixtec	Mixtec	o̧na̧	o̧na̧	õ n ã	õnã	207	207	17.41506	-98.53192	josserand1983mixtec
5799	163_dust	DUST	ChalcatongoHidalgoMixtec	Mixtec	tɨkačaà	tɨkačaà	t ɨ ³ + k a ³ tʃ a ³ a ¹	tɨ³+ka³tʃa³a¹	9 696	9 696	17.03226	-97.57074	macaulay1996grammar
5800	150_tail	TAIL	SanAgustinChayucoMixtec	Mixtec	su̧ʔma̧	su̧ʔma̧	s u ʔ m a	suʔma	635	635	16.42	-97.83	josserand1983mixtec
5801	69_nose	NOSE	SantiagoIxtayutlaMixtec	Mixtec	šitʸi̧	šitʸi̧	ʃ i tʲ ĩ	ʃitʲĩ	496	496	16.5774	-97.5759	josserand1983mixtec
5802	161_comb	COMB	SanMiguelElGrandeMixtec	Mixtec	kūkà	kūkà	k u ³ k a ¹	ku³ka¹	136	136	17.04688	-97.62248	durr1987preliminary
5803	184_pus	PUS	CoicoyanlasFloresMixtec	Mixtec	ⁿdākʷà	ⁿdākʷà	ⁿd a ³ kʷ a ¹	ⁿda³kʷa¹	574	574	17.27301	-98.27588	josserand1983mixtec
5806	190_soap	SOAP	SanJuanColoradoMixtec	Mixtec	nàmà	nàmà	n a ¹ m a ¹	na¹ma¹	690	690	16.46073	-97.95446	stark1986diccionario
5807	172_intestines	INTESTINES	CuatzoquitengoMixtec	Mixtec	šiti	šiti	ʃ i t i	ʃiti	367	367	17.28835	-98.61552	josserand1983mixtec
5809	121_bean	BEAN	SantaAnaCuauhtemocMixtec	Mixtec	ⁿduȼi	ⁿduȼi	ⁿd u ts i	ⁿdutsi	24	24	17.98379	-96.79439	josserand1983mixtec
5810	158_blood	BLOOD	ElJicaralMixtec	Mixtec	ni̠í	ni̠í	n i ¹ i ⁵	ni¹i⁵	65	65	17.12602	-98.196842	martin2020diccionario
5812	28_eight	EIGHT	SanMartinItunyosoTriqui	Triqui	ttunj²	ttunj²	tː ũʰ ²	tːũʰ²	209	209	17.22887	-97.88125	ChristianDiCanio
5813	194_tassel	TASSEL	SantaCatarinaEstetlaMixtec	Mixtec	žoko	žoko	ʒ o k o	ʒoko	751	751	17.02627	-97.0974	josserand1983mixtec
5814	131_ear	EAR	SanMiguelPiedrasMixtec	Mixtec	đoʔo	đoʔo	ð o ʔ o	ðoʔo	194	194	16.9944	-97.2056	josserand1983mixtec
5815	192_stool	STOOL	IxpantepecNievesMixtec	Mixtec	čaži	čaži	tʃ a ʒ i	tʃaʒi	717	717	17.50717	-98.04556	josserand1983mixtec
5816	204_cornstalk	CORN STALK	SantaMariaHuazolotitlanMixtec	Mixtec	ya̧ma̧	ya̧ma̧	j ã m ã	jãmã	150	150	16.3019	-97.91488	josserand1983mixtec
5817	93_slow	SLOW	SanAntonioHuitepecMixtec	Mixtec	kʷee(ni̧)	kʷeeni̧	kʷ e e + n ĩ	kʷee+nĩ	662 1014	662 1014	16.9476	-97.1236	josserand1983mixtec
5818	167_furrow	FURROW	SantaCruzItundujiaMixtec	Mixtec	yuku̧	yuku̧	j u k ũ	jukũ	272	272	16.77876	-97.59753	josserand1983mixtec
5819	227_clothes	CLOTHES	LaBateaMixtec	Mixtec	sa'mǎ	sa'mǎ	s a ³ ʔ m a ¹⁵	sa³ʔma¹⁵	112	112	17.35948	-97.83233	ramirez2020vocabulario
5820	141_neck	NECK	SantiagoJamiltepecMixtec	Mixtec	suku̧	suku̧	s u k ũ	sukũ	465	465	16.2279	-97.8417	josserand1983mixtec
5821	148_sisterofwoman	SISTER (OF WOMAN)	SantiagoJamiltepecMixtec	Mixtec	kuhu	kuhu	k u ¹ ʔ u ¹	ku¹ʔu¹	651	651	16.2279	-97.8417	johnson1988syntactic
5822	49_house	HOUSE	SantiagoJuxtlahuacaMixtec	Mixtec	weʔe	weʔe	w e ʔ e	weʔe	363	363	17.3518	-98.0146	josserand1983mixtec
5823	26_dog	DOG	SantaMariaJicaltepecMixtec	Mixtec	īnā	īnā	i ³ n a ³	i³na³	174	174	16.38086	-98.04128	durr1987preliminary
5824	26_dog	DOG	SanPedroMolinosMixtec	Mixtec	īnà	īnà	i ³ n a ¹	i³na¹	174	174	17.10495	-97.54152	durr1987preliminary
5825	19_cornfield	CORN FIELD	SantiagoNuyooMixtec	Mixtec	ʔītū	ʔītū	i ³ t u ³	i³tu³	145	145	17.0147	-97.76674	josserand1983mixtec
5826	13_cat	CAT	SanMarcoslaFlorMixtec	Mixtec	chútu	chútu	tʃ u ⁵ t u ³	tʃu⁵tu³	87	87	17.418889	-98.268611	Moisésp.c.
5827	167_furrow	FURROW	SantaCatarinaMechoacanMixtec	Mixtec	yuku̧	yuku̧	j u k ũ	jukũ	272	272	16.33471	-97.83626	josserand1983mixtec
5828	71_one	ONE	SanJuanMixtepecMixtec	Mixtec	ī̧ī̧	ī̧ī̧	ĩ ³ ĩ ³	ĩ³ĩ³	507	507	17.3317	-97.8791	durr1987preliminary
5829	197_tooth	TOOTH	SanPedroTututepecMixtec	Mixtec	no̧ʔo̧	no̧ʔo̧	n õ ʔ õ	nõʔõ	785	785	16.12987	-97.6085	josserand1983mixtec
5830	167_furrow	FURROW	SantaLuciaMonteverdeMixtec	Mixtec	yuku̧	yuku̧	j u k ũ	jukũ	272	272	16.9969	-97.6277	josserand1983mixtec
5831	137_half	HALF	SanJorgeNuchitaMixtec	Mixtec	ña̧ʔñu̧	ña̧ʔñu̧	h a β a	haβa	314	314	17.65569	-98.10499	josserand1983mixtec
5832	115_workingorwork	WORKING OR WORK	SantoDomingoTonahuixtlaMixtec	Mixtec	či̧u̧	či̧u̧	tʃ ĩ ũ	tʃĩũ	870	870	18.20057	-97.89437	josserand1983mixtec
5833	44_heavy	HEAVY	SanAndresNuxinoMixtec	Mixtec	ƀee	ƀee	β e e	βee	326	326	17.23883	-97.10497	josserand1983mixtec
5835	67_nighttime	NIGHT TIME	SantoTomasOcotepecMixtec	Mixtec	nī̧ñù̧	nī̧ñù̧	n ĩ ³ ɲ ũ ¹	nĩ³ɲũ¹	481	481	17.14419	-97.76322	josserand1983mixtec
5837	210_post	POST	SanPedroAtoyacMixtec	Mixtec	si̧ʔi̧	si̧ʔi̧	s ĩ ʔ ĩ	sĩʔĩ	387	387	16.48865	-97.9864	josserand1983mixtec
5838	197_tooth	TOOTH	SantiagoTilantongoMixtec	Mixtec	nu̧ʔu̧	nu̧ʔu̧	n ũ ʔ ũ	nũʔũ	785	785	17.3596	-97.3861	josserand1983mixtec
5839	39_good	GOOD	PinotepaDonLuisMixtec	Mixtec	ƀaʔa	ƀaʔa	β a ʔ a	βaʔa	286	286	16.42666	-97.97647	josserand1983mixtec
5841	69_nose	NOSE	SantoTomasOcotepecMixtec	Mixtec	šìtì	šìtì	ʃ i ¹ t i ¹	ʃi¹ti¹	496	496	17.14419	-97.76322	josserand1983mixtec
5842	70_nowortoday	NOW OR TODAY	SanFranciscoSayultepecMixtec	Mixtec	witʸi̧	witʸi̧	w i tʲ ĩ	witʲĩ	501	501	16.59537	-98.12933	josserand1983mixtec
5843	219_mamey	MAMEY	SanMiguelAhuehuetitlanMixtec	Mixtec	ⁿdoko-kʷaʔa	ⁿdoko-kʷaʔa	ⁿd o k o + kʷ a ʔ a	ⁿdoko+kʷaʔa	161 595	161 595	17.67151	-98.32045	josserand1983mixtec
5844	98_tasty	TASTY	SanBartoloSoyaltepecMixtec	Mixtec	ađi	ađi	a ð i	aði	755	755	17.5892	-97.1921	josserand1983mixtec
5845	95_snake	SNAKE	SanJuanTepeuxila1900Cuicatec	Cuicatec	kuu	kuu	k u u	kuu	689	689	18.72299	-95.84118	belmar1902el-cuicateco
5846	79_priest	PRIEST	SantiagoTlazoyaltepecMixtec	Mixtec	đutu	đutu	ð u t u	ðutu	568	568	17.0274	-96.99583	josserand1983mixtec
5847	194_tassel	TASSEL	SanSebastianTecomaxtlahuacaMixtec	Mixtec	žoko	žoko	ʒ o k o	ʒoko	751	751	17.34568	-98.0312	josserand1983mixtec
5849	83_red	RED	TepangoMixtec	Mixtec	kʷáʔá	kʷáʔá	kʷ a ⁵ ʔ a ⁵	kʷa⁵ʔa⁵	595	595	16.90322	-99.08613	durr1987preliminary
5850	93_slow	SLOW	SanAntonioTepetlapaMixtec	Mixtec	kʷee	kʷee	kʷ e e	kʷee	662	662	16.54182	-98.06578	josserand1983mixtec
5852	124_chilipepper	CHILI PEPPER	SanPedroYosonamaMixtec	Mixtec	ya'a	ya'a	ʒ a ʔ a	ʒaʔa	107	107	17.4272	-97.77267	gittlen2016gramatica
5853	54_meat	MEAT	SantiagoTlazoyaltepecMixtec	Mixtec	ku̧ñu̧	ku̧ñu̧	k ũ ɲ ũ	kũɲũ	418	418	17.0274	-96.99583	josserand1983mixtec
5854	44_heavy	HEAVY	SanAgustinTlacotepecMixtec	Mixtec	ƀee	ƀee	β e e	βee	326	326	17.20365	-97.51853	josserand1983mixtec
5855	170_griddle	GRIDDLE	SantaCatarinaTlaltempanMixtec	Mixtec	ṣ̌ʳoo	ṣ̌ʳoo	ʂʳ o o	ʂʳoo	310	310	18.61485	-98.08867	josserand1983mixtec
5856	151_uncle	UNCLE	SantiagoYosonduaMixtec	Mixtec	shīto	shīto	ʃ i ³ t o ¹	ʃi³to¹	824	824	16.9042	-97.5018	farris1992syntactic
5857	20_crosssexsibling	CROSS-SEX SIBLING	SantoTomasOcotepecMixtec	Mixtec	kwahā	kwahā	kʷ a ¹ ʔ a ³	kʷa¹ʔa³	159	159	17.14419	-97.76322	alexander1988syntactic
5859	82_rainprecipitation	RAIN (PRECIPITATION)	XayacatlanBravoMixtec	Mixtec	đàƀì	đàƀì	ð a ¹ β i ¹	ða¹βi¹	586	586	18.2353	-97.97435	josserand1983mixtec
5860	200_boxorchest	BOX OR CHEST	SantaMariaYolotepecMixtec	Mixtec	nu̧-ⁿdo̧o	nu̧-ⁿdo̧o	n ũ + ⁿd õ o	nũ+ⁿdõo	32 19	32 19	16.9648	-97.4537	josserand1983mixtec
5862	205_fingernail	FINGERNAIL	SantoDomingoHuendioMixtec	Mixtec	tníín	tníín	tⁿ ĩ ⁵ ĩ ⁵	tⁿĩ⁵ĩ⁵	237	237	17.25296	-97.5054	becerra-roldan2015un-estudio
5863	157_bitter	BITTER	SanBartolomeYucuaneMixtec	Mixtec	uwa	uwa	u w a	uwa	51	51	17.2832	-97.4285	josserand1983mixtec
5864	133_blame	BLAME	SantaMariaYucunicocoMixtec	Mixtec	kʷàčī	kʷàčī	kʷ a ¹ tʃ i ³	kʷa¹tʃi³	61	61	17.2372	-97.91806	josserand1983mixtec
5866	152_ant	ANT	YucunaniMixtec	Mixtec	chokǒ	chokǒ	tʃ + o ³ k o ¹⁵	tʃ+o³ko¹⁵	9 882	9 882	17.300827	-97.893888	salazar2020yucunani
5870	28_eight	EIGHT	SanMateoSindihuiMixtec	Mixtec	u̧na̧	u̧na̧	ũ n ã	ũnã	207	207	17.02	-97.3036	josserand1983mixtec
5871	202_cockroach	COCKROACH	SanJuanTeitaMixtec	Mixtec	ti-teʔya	ti-teʔya	t i + t e ʔ j a	ti+teʔja	9 59	9 59	17.1542	-97.3899	josserand1983mixtec
5872	206_greenbean	GREEN BEAN	SantaMariaAcatepecMixtec	Mixtec	ⁿǰiči	ⁿǰiči	ⁿdʒ i tʃ i	ⁿdʒitʃi	308	308	16.76337	-97.98945	josserand1983mixtec
5876	205_fingernail	FINGERNAIL	AlacatlatzalaMixtec	Mixtec	chíi̠n	chíi̠n	tʃ ĩ ⁵ ĩ ¹	tʃĩ⁵ĩ¹	237	237	17.25	-98.58	zylstra2012gramatica
5878	117_yellow	YELLOW	SanMiguelElGrandeMixtec	Mixtec	xa-kʷa̧a̧	xa-kʷa̧a̧	x a ³ + kʷ ã ³ ã ³	xa³+kʷã³ã³	233 876	233 876	17.04688	-97.62248	josserand1983mixtec
5879	121_bean	BEAN	SantaMariaApazcoMixtec	Mixtec	ⁿduči	ⁿduči	ⁿd u tʃ i	ⁿdutʃi	24	24	17.6143	-97.0657	josserand1983mixtec
5880	122_beeswax	BEESWAX	SantiagoCacaloxtepecMixtec	Mixtec	ñi̧ma̧	ñi̧ma̧	ɲ ĩ m ã	ɲĩmã	33	33	17.7248	-97.7637	josserand1983mixtec
5881	62_mud	MUD	SantiagoCacaloxtepecMixtec	Mixtec	ⁿdei̭ʔi	ⁿdei̭ʔi	ⁿd e j ʔ i	ⁿdejʔi	449	449	17.7248	-97.7637	josserand1983mixtec
5882	184_pus	PUS	SanEstebanAtatlahucaMixtec	Mixtec	lakʷa	lakʷa	l a kʷ a	lakʷa	574	574L	17.07133	-97.67753	josserand1983mixtec
5883	44_heavy	HEAVY	SanAgustinAtenangoMixtec	Mixtec	vee	vee	β e e	βee	326	326	17.61188	-98.01527	josserand1983mixtec
5885	166_frog	FROG	AlcozaucaGuerreroMixtec	Mixtec	saʔwa	saʔwa	s a ʔ β a	saʔβa	263	263	17.3687	-98.3969	josserand1983mixtec
5886	87_salt	SALT	SantaCruzBravoMixtec	Mixtec	ì̧ì̧	ì̧ì̧	ĩ ¹ ĩ ¹	ĩ¹ĩ¹	624	624	17.58093	-98.22383	josserand1983mixtec
5887	117_yellow	YELLOW	SantiagoChazumbaMixtec	Mixtec	kʷa̧a̧	kʷa̧a̧	kʷ ã ã	kʷãã	876	876	18.1541	-97.7873	josserand1983mixtec
5888	68_nine	NINE	CahuatacheMixtec	Mixtec	ì̧ì̧	ì̧ì̧	ĩ ¹ ĩ ¹	ĩ¹ĩ¹	490	490	17.41506	-98.53192	durr1987preliminary
5889	169_green	GREEN	ChalcatongoHidalgoMixtec	Mixtec	kʷíi	kʷíi	kʷ i ⁵ i ³	kʷi⁵i³	305	305	17.03226	-97.57074	macaulay1996grammar
5890	105_tree	TREE	SanAgustinChayucoMixtec	Mixtec	yutu	yutu	j u t u	jutu	799	799	16.42	-97.83	josserand1983mixtec
5891	115_workingorwork	WORKING OR WORK	SanPedroJicayanMixtec	Mixtec	tiñu̧	tiñu̧	t i ɲ ũ	tiɲũ	870	870	16.45235	-98.0151	josserand1983mixtec
5892	141_neck	NECK	SantiagoIxtayutlaMixtec	Mixtec	suku̧	suku̧	s u k ũ	sukũ	465	465	16.5774	-97.5759	josserand1983mixtec
5893	86_rope	ROPE	SanMiguelElGrandeMixtec	Mixtec	žōʔō	žōʔō	ʒ o ³ ʔ o ³	ʒo³ʔo³	619	619	17.04688	-97.62248	durr1987preliminary
5894	147_sandal	SANDAL	CoicoyanlasFloresMixtec	Mixtec	ⁿdìšà̧	ⁿdìšà̧	ⁿd i ¹ ʃ ã ¹	ⁿdi¹ʃã¹	631	631	17.27301	-98.27588	josserand1983mixtec
5895	61_mouth	MOUTH	SanJuanCoatzospamMixtec	Mixtec	šùʔù	šùʔù	ʃ u ¹ ʔ u ¹	ʃu¹ʔu¹	447	447	18.04875	-96.76363	durr1987preliminary
5897	140_moon	MOON	SanJuanColoradoMixtec	Mixtec	yòò	yòò	j o ¹ o ¹	jo¹o¹	430	430	16.46073	-97.95446	stark1986diccionario
5898	37_foot	FOOT	CuatzoquitengoMixtec	Mixtec	šaʔa	šaʔa	ʃ a ʔ a	ʃaʔa	258	258	17.28835	-98.61552	josserand1983mixtec
5899	83_red	RED	SanPedroJocotipacMixtec	Mixtec	kʷaʔa	kʷaʔa	kʷ a ʔ a	kʷaʔa	595	595	17.7687	-97.07983	josserand1983mixtec
5900	1_animal	ANIMAL	SanEstebanAtatlahucaMixtec	Mixtec	quɨtɨ	quɨtɨ	k ɨ ³ t ɨ ³	kɨ³tɨ³	2	2	17.07133	-97.67753	alexander1980gramatica
5902	206_greenbean	GREEN BEAN	SantaAnaCuauhtemocMixtec	Mixtec	ⁿdiʰȼi	ⁿdiʰȼi	ⁿd i̥ ts i	ⁿdi̥tsi	308	308	17.98379	-96.79439	josserand1983mixtec
5903	202_cockroach	COCKROACH	CuyamecalcoVillaZaragozaMixtec	Mixtec	steʔye	steʔye	s + t e ʔ j e	s+teʔje	9 59	9 59	18.0821	-96.7314	josserand1983mixtec
5904	11_bone	BONE	ElJicaralMixtec	Mixtec	lakí	lakí	l a ³ k i ⁵	la³ki⁵	456	456	17.12602	-98.196842	martin2020diccionario
5905	137_half	HALF	SanJuanDiuxiMixtec	Mixtec	ðává	ðává	ð a ⁵ β a ⁵	ða⁵βa⁵	314	314	17.3596	-97.3861	kuiper1991syntacticO
5907	68_nine	NINE	SanMartinItunyosoTriqui	Triqui	un²	un²	ũ ²	ũ²	490	490	17.22887	-97.88125	ChristianDiCanio
5908	121_bean	BEAN	SantaCatarinaEstetlaMixtec	Mixtec	ⁿduči	ⁿduči	ⁿd u tʃ i	ⁿdutʃi	24	24	17.02627	-97.0974	josserand1983mixtec
5909	89_scorpion	SCORPION	SanFranciscoSayultepecMixtec	Mixtec	ti-su̧ʔma̧	ti-su̧ʔma̧	t i + s ũ ʔ m ã	ti+sũʔmã	9 635	9 635	16.59537	-98.12933	josserand1983mixtec
5910	69_nose	NOSE	SanMiguelPiedrasMixtec	Mixtec	đi̧ni̧	đi̧ni̧	ð ĩ n ĩ	ðĩnĩ	496	496	16.9944	-97.2056	josserand1983mixtec
5911	1_animal	ANIMAL	IxpantepecNievesMixtec	Mixtec	kītì	kītì	k i ³ t i ¹	ki³ti¹	2	2	17.50717	-98.04556	josserand1983mixtec
5912	167_furrow	FURROW	SantaMariaHuazolotitlanMixtec	Mixtec	yuku̧	yuku̧	j u k ũ	jukũ	272	272	16.3019	-97.91488	josserand1983mixtec
5913	118_yesterday	YESTERDAY	SanAntonioHuitepecMixtec	Mixtec	iku	iku	i k u	iku	879	879	16.9476	-97.1236	josserand1983mixtec
5914	194_tassel	TASSEL	SantaCruzItundujiaMixtec	Mixtec	yoko	yoko	j o k o	joko	751	751	16.77876	-97.59753	josserand1983mixtec
5915	147_sandal	SANDAL	LaBateaMixtec	Mixtec	ntsìtsǎ	ntsìtsǎ	ⁿts i ¹ ts a ¹⁵	ⁿtsi¹tsa¹⁵	631	631	17.35948	-97.83233	ramirez2020vocabulario
5916	205_fingernail	FINGERNAIL	SantiagoJamiltepecMixtec	Mixtec	tʸi̧i̧	tʸi̧i̧	tʲ ĩ ĩ	tʲĩĩ	237	237	16.2279	-97.8417	josserand1983mixtec
5917	119_aunt	AUNT	SantiagoJamiltepecMixtec	Mixtec	chishi	chishi	tʃ i ʃ i ¹	tʃiʃi¹	6	6T	16.2279	-97.8417	johnson1988syntactic
5919	177_mat	MAT	SantiagoJuxtlahuacaMixtec	Mixtec	žuƀi	žuƀi	ʒ u β i	ʒuβi	416	416	17.3518	-98.0146	josserand1983mixtec
5921	13_cat	CAT	SantaMariaJicaltepecMixtec	Mixtec	(mi̧stu)	mi̧stu	m ĩ s t u	mĩstu	88	88	16.38086	-98.04128	josserand1983mixtec
5922	13_cat	CAT	SanPedroMolinosMixtec	Mixtec	ƀílú	ƀílú	β i ⁵ l u ⁵	βi⁵lu⁵	91	91	17.10495	-97.54152	josserand1983mixtec
5923	205_fingernail	FINGERNAIL	SanPedroTidaaMixtec	Mixtec	ti-tni̧i̧	ti-tni̧i̧	t i + tⁿ ĩ ĩ	ti+tⁿĩĩ	4 237	4 237	17.4142	-97.3333	josserand1983mixtec
5924	203_corndough	CORN DOUGH	SantiagoNuyooMixtec	Mixtec	ñu̧xȩ	ñu̧xȩ	ɲ ũ x ẽ	ɲũxẽ	142	142	17.0147	-97.76674	josserand1983mixtec
5925	85_rooster	ROOSTER	SanMarcoslaFlorMixtec	Mixtec	chéle	chéle	tʃ e ⁵ l e ³	tʃe⁵le³	615	615	17.418889	-98.268611	Moisésp.c.
5926	194_tassel	TASSEL	SantaCatarinaMechoacanMixtec	Mixtec	yókó	yókó	j o ⁵ k o ⁵	jo⁵ko⁵	751	751	16.33471	-97.83626	josserand1983mixtec
5927	173_jealous	JEALOUS	MagdalenaPenascoMixtec	Mixtec	kuéñú	kuéñú	kʷ e ⁵ ɲ u ⁵	kʷe⁵ɲu⁵	374	374	17.2837	-97.5413	hollenbach2017diccionario
5928	78_pricklypearcactus	PRICKLY PEAR CACTUS	GuadalupeVillahermosaMixtec	Mixtec	tu-ƀi̧ʔⁿdza	tu-ƀi̧ʔⁿdza	t u + β ĩ ʔ ⁿd s a	tu+βĩʔⁿdsa	32 564	32 564	17.75898	-98.01539	josserand1983mixtec
5929	101_three	THREE	SanJuanMixtepecMixtec	Mixtec	u̧ni̧	u̧ni̧	ũ n ĩ	ũnĩ	771	771	17.3317	-97.8791	josserand1983mixtec
5930	61_mouth	MOUTH	SanPedroTututepecMixtec	Mixtec	yuʔu	yuʔu	j u ʔ u	juʔu	447	447	16.12987	-97.6085	josserand1983mixtec
5931	85_rooster	ROOSTER	SanSebastianMonteMixtec	Mixtec	chéle	chéle	tʃ e ⁵ l e ³	tʃe⁵le³	615	615	17.6793	-98.02259	solano2020san-sebastian
5932	194_tassel	TASSEL	SantaLuciaMonteverdeMixtec	Mixtec	yoko	yoko	j o k o	joko	751	751	16.9969	-97.6277	josserand1983mixtec
5933	93_slow	SLOW	SanMarcoslaFlorMixtec	Mixtec	kuée	kuée	kʷ e ⁵ e ³	kʷe⁵e³	662	662	17.418889	-98.268611	Moisésp.c.
5934	154_bed	BED	SanAntonioTepetlapaMixtec	Mixtec	čito	čito	tʃ i t o	tʃito	26	26	16.54182	-98.06578	josserand1983mixtec
5935	137_half	HALF	SanJorgeNuchitaMixtec	Mixtec	haƀa	haƀa	ɲ ã ʔ ɲ ũ	ɲãʔɲũ	317	317	17.65569	-98.10499	josserand1983mixtec
5937	204_cornstalk	CORN STALK	SantiagoPinotepaNacionalMixtec	Mixtec	čeʔe	čeʔe	tʃ e ʔ e	tʃeʔe	152	152	16.3043	-97.9966	josserand1983mixtec
5938	47_hornanatomy	HORN (ANATOMY)	SantoDomingoTonahuixtlaMixtec	Mixtec	ⁿsiki	ⁿsiki	ⁿs i k i	ⁿsiki	350	350	18.20057	-97.89437	josserand1983mixtec
5940	133_blame	BLAME	SantoDomingoTonahuixtlaMixtec	Mixtec	kʷači	kʷači	kʷ a tʃ i	kʷatʃi	61	61	18.20057	-97.89437	josserand1983mixtec
5941	189_smooth	SMOOTH	SanAndresNuxinoMixtec	Mixtec	ⁿdiʔƀi	ⁿdiʔƀi	ⁿd i ʔ β i	ⁿdiʔβi	660	660	17.23883	-97.10497	josserand1983mixtec
5942	53_man	MAN	SantiagoTamazolaMixtec	Mixtec	tàā	tàā	t a ¹ a ³	ta¹a³	414	414	17.67041	-98.2216	josserand1983mixtec
5944	160_cold	COLD	SanMiguelAchiutlaMixtec	Mixtec	ƀixi̧	ƀixi̧	β i x ĩ	βixĩ	129	129	17.3065	-97.48886	josserand1983mixtec
5945	147_sandal	SANDAL	SantaMariaPenolesMixtec	Mixtec	ⁿdísá	ⁿdísá	ⁿd i ⁵ s a ⁵	ⁿdi⁵sa⁵	631	631	17.07959	-97.00272	josserand1983mixtec
5946	177_mat	MAT	SanPedroAtoyacMixtec	Mixtec	yuwi	yuwi	j u w i	juwi	416	416	16.48865	-97.9864	josserand1983mixtec
5947	61_mouth	MOUTH	SantiagoTilantongoMixtec	Mixtec	žuʔu	žuʔu	ʒ u ʔ u	ʒuʔu	447	447	17.3596	-97.3861	josserand1983mixtec
5948	275_sweet	SWEET	PinotepaDonLuisMixtec	Mixtec	ƀiši	ƀiši	β i ʃ i	βiʃi	735	735	16.42666	-97.97647	josserand1983mixtec
5950	158_blood	BLOOD	SanJeronimoProgresoMixtec	Mixtec	ni̧i̧	ni̧i̧	n ĩ ĩ	nĩĩ	65	65	17.44616	-98.15466	josserand1983mixtec
5956	67_nighttime	NIGHT TIME	SanFranciscoSayultepecMixtec	Mixtec	ni̧ñu̧	ni̧ñu̧	n ĩ ɲ ũ	nĩɲũ	481	481	16.59537	-98.12933	josserand1983mixtec
5957	54_meat	MEAT	SanMiguelAhuehuetitlanMixtec	Mixtec	ku̧ñu̧	ku̧ñu̧	k ũ ɲ ũ	kũɲũ	418	418	17.67151	-98.32045	josserand1983mixtec
5958	150_tail	TAIL	SanJuanCoatzospamMixtec	Mixtec	dúhmē	dúhmē	ð u ⁵ ʔ m e ¹	ðu⁵ʔme¹	635	635	18.04875	-96.76363	small1990syntactic
5959	139_lazy	LAZY	SanBartoloSoyaltepecMixtec	Mixtec	đusa	đusa	ð u s a	ðusa	377	377	17.5892	-97.1921	josserand1983mixtec
5960	207_hawk	HAWK	SanJuanTepeuxila1900Cuicatec	Cuicatec	iñu	iñu	i ɲ u	iɲu	325	325	18.72299	-95.84118	belmar1902el-cuicateco
5961	158_blood	BLOOD	SantiagoTlazoyaltepecMixtec	Mixtec	nɨ̧̀ñɨ̧̀	nɨ̧̀ñɨ̧̀	n ɨ̃ ¹ ɲ ɨ̃ ⁵	nɨ̃¹ɲɨ̃⁵	65	65	17.0274	-96.99583	josserand1983mixtec
5963	121_bean	BEAN	SanSebastianTecomaxtlahuacaMixtec	Mixtec	ⁿdūčì	ⁿdūčì	ⁿd u ³ tʃ i ¹	ⁿdu³tʃi¹	24	24	17.34568	-98.0312	josserand1983mixtec
5965	84_rich	RICH	LaBateaMixtec	Mixtec	kwíka	kwíka	kʷ i ⁵ k a ³	kʷi⁵ka³	599	599	17.35948	-97.83233	ramirez2020vocabulario
5967	118_yesterday	YESTERDAY	SanAntonioTepetlapaMixtec	Mixtec	iku	iku	i k u	iku	879	879	16.54182	-98.06578	josserand1983mixtec
5969	87_salt	SALT	SanPedroYosonamaMixtec	Mixtec	ñii	ñii	ɲ i i	ɲii	624	624	17.4272	-97.77267	gittlen2016gramatica
5970	170_griddle	GRIDDLE	SantiagoTlazoyaltepecMixtec	Mixtec	šio	šio	ʃ i o	ʃio	310	310	17.0274	-96.99583	josserand1983mixtec
5971	189_smooth	SMOOTH	SanAgustinTlacotepecMixtec	Mixtec	ⁿǰiʔi	ⁿǰiʔi	ⁿdʒ i ʔ i	ⁿdʒiʔi	660	660	17.20365	-97.51853	josserand1983mixtec
