ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
4173	SanPedroySanPabloTeposcolula1600Mixtec	COLD	frío	wisi̧	wisi̧	171	1287			josserand1983mixtec		tepo01
4443	CahuatacheMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		cahu11
4486	SantiagoChazumbaMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		chaz11
4778	SanJuanCoatzospamMixtec_B	COLD	frío	ƀi̧ši̧	ƀi̧ši̧	171	1287			josserand1983mixtec		coat11
5090	SantiagoIxtaltepecMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		ixta12
5100	SanJorgeNuchitaMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		nuch11
5185	SanMiguelProgresoMixtec	COLD	frío	mi̧xi̧	mi̧xi̧	171	1287			josserand1983mixtec		prog11
5304	SanEstebanAtatlahucaMixtec_B	COLD	frío	mī̧xi̧	mī̧xi̧	171	1287			josserand1983mixtec		atat11
5406	PinotepaDonLuisMixtec	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		pino12
5945	SanMiguelAchiutlaMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		achi11
5990	SanLuisMoreliaMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		more11
6297	SanMateoSindihuiMixtec	COLD	frío	ku-mi̧i̧	ku-mi̧i̧	171	1287			josserand1983mixtec		sind11
6300	SanMiguelAmatitlanMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		amat11
6537	SanMiguelChicahuaMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		chic11
6548	SantiagoChazumbaMixtec	COLD	frío	kasi	kasi	171	1287			josserand1983mixtec		chaz11
7411	SanMiguelElGrandeMixtec_A	COLD	frío	ƀīxi̧	ƀīxi̧	171	1287			josserand1983mixtec		gran11
7431	SanPedroJocotipacMixtec	COLD	frío	wiš̯i	wiš̯i	171	1287			josserand1983mixtec		joco11
7523	YucuquimiOcampoMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		yucu16
8095	SantaMariaTataltepecMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		tata11
8099	TepangoMixtec_B	COLD	frío	viši̧	viši̧	171	1287			josserand1983mixtec		ayut11
8136	SantiagoCacaloxtepecMixtec	COLD	frío	ƀiši̧	ƀiši̧	171	1287			josserand1983mixtec		caca11
8472	XayacatlanBravoMixtec	COLD	frío	ƀìšī̧	ƀìšī̧	171	1287			josserand1983mixtec		xaya12
8552	SantaCruzNundacoMixtec	COLD	frío	ⁿdiko	ⁿdiko	171	1287			josserand1983mixtec		nund11
9467	SantaMariaNutioMixtec	COLD	frío	ƀiči	ƀiči	171	1287			josserand1983mixtec		nuti11
9649	SantaCatarinaAdequezMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		adeq11
9946	SanMiguelAhuehuetitlanMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		ahue11
10078	TotoltepecGuerreroMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		toto12
10659	SantaCatarinaTlaltempanMixtec	COLD	frío	ƀisi	ƀisi	171	1287			josserand1983mixtec		tlal11
10728	SantiagoJuxtlahuacaMixtec	COLD	frío	ƀiṣi	ƀiṣi	171	1287			josserand1983mixtec		juxt11
10817	SantaCruzBravoMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		brav11
10845	SantaMariaHuazolotitlanMixtec	COLD	frío	wiči̧	wiči̧	171	1287			josserand1983mixtec		huaz11
10939	AlcozaucaGuerreroMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		alco11
10954	SantaAnaCuauhtemocMixtec	COLD	frío	wi̧xi̧	wi̧xi̧	171	1287			josserand1983mixtec		cuau11
10995	SanSebastianTecomaxtlahuacaMixtec	COLD	frío	ƀišʸi	ƀišʸi	171	1287			josserand1983mixtec		teco11
11022	SantaMariaAcatepecMixtec	COLD	frío	wisi̧	wisi̧	171	1287			josserand1983mixtec		acat11
11046	SantaCatarinaEstetlaMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		este11
11059	SantiagoNuyooMixtec	COLD	frío	ƀìxī̧	ƀìxī̧	171	1287			josserand1983mixtec		nuyo11
11061	SantaCatarinaMechoacanMixtec	COLD	frío	wiči̧	wiči̧	171	1287			josserand1983mixtec		mech11
11111	SantaMariaApazcoMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		apas11
11140	SantaCruzItundujiaMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		itun11
11361	SantaLuciaMonteverdeMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		mont13
11809	GuadalupeVillahermosaMixtec	COLD	frío	ƀisi	ƀisi	171	1287			josserand1983mixtec		guad11
11835	Proto-Mixtec	COLD	frío	wixi̧	wixi̧	171	1287			josserand1983mixtec		prom01
11936	SanJuanNumiMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		numi11
12063	SanJeronimoXayacatlanMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		xaya11
12068	SanJuanYutaMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		yuta12
12206	SanMiguelPiedrasMixtec	COLD	frío	mi̧i̧	mi̧i̧	171	1287			josserand1983mixtec		pied11
12641	SanFranciscolasFloresMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		flor11
12705	SanJuanTeitaMixtec	COLD	frío	wixi̧	wixi̧	171	1287			josserand1983mixtec		teit11
12874	SantaMariaJicaltepecMixtec	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		jica11
13616	SanJoseSinicahuaMixtec	COLD	frío	ƀii	ƀii	171	1287			josserand1983mixtec		sini11
13725	SanMiguelTlacotepecMixtec	COLD	frío	ƀìsi	ƀìsi	171	1287			josserand1983mixtec		tlac12
13777	SantiagoTlazoyaltepecMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		tlaz11
13836	CuilapamGuerreroMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		cuil11
13902	SantiagoTlazoyaltepecMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		tlaz11
13968	IxpantepecNievesMixtec	COLD	frío	ƀisi	ƀisi	171	1287			josserand1983mixtec		ixpa11
14028	SantiagoTlazoyaltepecMixtec	COLD	frío	kaši̧	kaši̧	171	1287			josserand1983mixtec		tlaz11
14098	SanPedroTututepecMixtec	COLD	frío	wiči	wiči	171	1287			josserand1983mixtec		tutu12
14107	SanPedroAtoyacMixtec	COLD	frío	wiči̧	wiči̧	171	1287			josserand1983mixtec		atoy11
14124	SantiagoTlazoyaltepecMixtec	COLD	frío	kaši̧	kaši̧	171	1287			josserand1983mixtec		tlaz11
14225	SanPedroChayucoMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		chay12
14431	CuyamecalcoVillaZaragozaMixtec	COLD	frío	wixi̧	wixi̧	171	1287			josserand1983mixtec		cuya11
14770	SanPedroMolinosMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		moli11
14866	CoicoyanlasFloresMixtec	COLD	frío	ƀiši̧	ƀiši̧	171	1287			josserand1983mixtec		coic11
14921	SantaMariaPenolesMixtec	COLD	frío	ƀíšì	ƀíšì	171	1287			josserand1983mixtec		peno11
15039	SantaMariaPenolesMixtec	COLD	frío	ƀíšì	ƀíšì	171	1287			josserand1983mixtec		peno11
15153	SantiagoPinotepaNacionalMixtec	COLD	frío	ƀiči	ƀiči	171	1287			josserand1983mixtec		pino11
15231	CuatzoquitengoMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		cuat11
15573	AlacatlatzalaMixtec_C	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		alac11
15610	SanAntonioNduayacoMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		ndua11
15613	SantiagoJamiltepecMixtec_B	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		jami11
15628	SanSebastianMonteMixtec_B	COLD	frío	ƀisi(o)	ƀisio	171	1287			josserand1983mixtec		mont12
15760	SantoDomingoTonahuixtlaMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		tona11
16245	SantiagoTilantongoMixtec	COLD	frío	ƀiṣ̌i̧	ƀiṣ̌i̧	171	1287			josserand1983mixtec		tila11
16356	SantosReyesTepejilloMixtec	COLD	frío	ƀìši̧	ƀìši̧	171	1287			josserand1983mixtec		reye11
16454	SantiagoNundicheMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		nund12
16489	SanCristobalJamiltepecMixtec	COLD	frío	ᵐbiči	ᵐbiči	171	1287			josserand1983mixtec		cris11
16543	SantiagoIxtayutlaMixtec	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		ixta11
16562	SanFranciscoSayultepecMixtec	COLD	frío	wiči̧	wiči̧	171	1287			josserand1983mixtec		sayu11
16595	SantiagoTamazolaMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		tama12
16689	SanPedroTidaaMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		tida11
16921	SanJuanTamazolaMixtec	COLD	frío	wišɨ	wišɨ	171	1287			josserand1983mixtec		tama11
16928	SanAntonioTepetlapaMixtec	COLD	frío	wiči̧	wiči̧	171	1287			josserand1983mixtec		tepe12
17394	SanPedroJicayanMixtec	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		jica12
17649	YutanduchiGuerreroMixtec	COLD	frío	mi̧i̧	mi̧i̧	171	1287			josserand1983mixtec		yuta11
17662	SanFranciscoJaltepetongoMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		jate11
17703	SanAgustinTlacotepecMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		tlac11
17956	SantiagoYosonduaMixtec_B	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		yoso11
17992	SantaMariaChigmecatitlanMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		chig11
18316	SantoDomingoNundoMixtec	COLD	frío	ƀixi̧	ƀixi̧	171	1287			josserand1983mixtec		nund13
18348	SanMiguelIxtapamMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		ixta13
18732	SanBartolomeYucuaneMixtec	COLD	frío	wixi̧	wixi̧	171	1287			josserand1983mixtec		yucu11
18750	SanBartoloSoyaltepecMixtec	COLD	frío	(xa)wiši	xawiši	171	1287			josserand1983mixtec		soya11
18751	SanBartoloSoyaltepecMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		soya11
18856	SanBartolomeYucuaneMixtec	COLD	frío	ƀiši̧	ƀiši̧	171	1287			josserand1983mixtec		yucu11
18982	SanPedroCoxcaltepecCantarosMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		coxc11
19424	SanJuanMixtepecMixtec	COLD	frío	ƀiči	ƀiči	171	1287			josserand1983mixtec		mixt11
19472	TepejilloMixtec	COLD	frío	wiši	wiši	171	1287			josserand1983mixtec		tepe11
20325	SantaMariaZacatepecMixtec	COLD	frío	ƀiči̧	ƀiči̧	171	1287			josserand1983mixtec		zaca11
20510	SantiagoApoalaMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		apoa11
20557	YucunutiBenitoJuarezMixtec	COLD	frío	ƀiši	ƀiši	171	1287			josserand1983mixtec		yucu13
20636	SanAgustinAtenangoMixtec	COLD	frío	ƀísì	ƀísì	171	1287			josserand1983mixtec		aten11
20857	SantaMariaYolotepecMixtec	COLD	frío	ƀiši̧	ƀiši̧	171	1287			josserand1983mixtec		yolo11
20938	SantaMariaYucuhitiMixtec	COLD	frío	ƀìxī̧	ƀìxī̧	171	1287			josserand1983mixtec		yucu12
21018	SantaMariaYucunicocoMixtec	COLD	frío	ƀìšī̧	ƀìšī̧	171	1287			josserand1983mixtec		yucu15
21334	YoloxochitlMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		yolo12
21677	SanAntonioHuitepecMixtec	COLD	frío	wixi	wixi	171	1287			josserand1983mixtec		huit11
21917	ZapotitlanPalmasMixtec	COLD	frío	kaši	kaši	171	1287			josserand1983mixtec		zapo11
21918	ZapotitlanPalmasMixtec	COLD	frío	wiši̧	wiši̧	171	1287			josserand1983mixtec		zapo11
546	CahuatacheMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		cahu11
666	ChalcatongoHidalgoMixtec_B	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		chal11
1369	SanAndresNuxinoMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		nuxi11
1830	SanJuanColoradoMixtec_B	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		colo11
1942	CosoltepecMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		coso11
2582	SantoDomingoNuxaaMixtec	COMB	peine	kuku	kuku	128	1475			josserand1983mixtec		nuxa11
2873	SanMateoSindihuiMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		sind11
2924	SantiagoJuxtlahuacaMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		juxt11
3343	TepangoMixtec_B	COMB	peine	vīʰka	vīʰka	128	1475			josserand1983mixtec		ayut11
3948	SanLorenzoMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		lore11
4097	SanPedroySanPabloTeposcolula1600Mixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		tepo01
4684	SanMiguelPiedrasMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		pied11
4921	SantiagoIxtaltepecMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		ixta12
5096	SanAgustinMonteLobosMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		mont14
5553	XayacatlanBravoMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		xaya12
5981	SantaMariaYolotepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		yolo11
6975	SanMiguelAhuehuetitlanMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		ahue11
7204	SantaCatarinaTlaltempanMixtec	COMB	peine	na-kʷika	na-kʷika	128	1475			josserand1983mixtec		tlal11
7459	GuadalupeVillahermosaMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		guad11
7706	SantaAnaCuauhtemocMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		cuau11
7796	SantaMariaAcatepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		acat11
7835	SantaMariaHuazolotitlanMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		huaz11
7890	SantiagoTlazoyaltepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tlaz11
7923	SantaCruzBravoMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		brav11
7983	SantiagoTlazoyaltepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tlaz11
8040	SantaCatarinaEstetlaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		este11
8059	SantaCatarinaMechoacanMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		mech11
8086	Proto-Mixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		prom01
8135	SantaMariaApazcoMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		apas11
8214	SanSebastianTecomaxtlahuacaMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		teco11
8296	SantiagoNuyooMixtec	COMB	peine	kùkà	kùkà	128	1475			josserand1983mixtec		nuyo11
8305	SantaLuciaMonteverdeMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		mont13
8377	SanEstebanAtatlahucaMixtec_B	COMB	peine	kukā	kukā	128	1475			josserand1983mixtec		atat11
8409	SantaCruzItundujiaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		itun11
8746	SantaMariaJicaltepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		jica11
8839	AlcozaucaGuerreroMixtec	COMB	peine	wika	wika	128	1475			josserand1983mixtec		alco11
9160	SanAgustinChayucoMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		chay11
9884	SanJuanTeitaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		teit11
9925	SanPedroMolinosMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		moli11
10009	SanMartinEstadoMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		esta11
10119	SanJuanCoatzospamMixtec_B	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		coat11
10385	SantiagoPinotepaNacionalMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		pino11
10470	CuilapamGuerreroMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		cuil11
10851	SanMiguelTlacotepecMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		tlac12
10960	IxpantepecNievesMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		ixpa11
11017	SantaMariaZacatepecMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		zaca11
11227	CuyamecalcoVillaZaragozaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		cuya11
11269	SanPedroAtoyacMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		atoy11
11360	SanPedroTututepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tutu12
11368	SantaMariaPenolesMixtec	COMB	peine	kúká	kúká	128	1475			josserand1983mixtec		peno11
11368	SantaMariaPenolesMixtec	COMB	peine	kúká	kúká	128	1475			josserand1983mixtec		peno11
11469	SantoDomingoTonahuixtlaMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		tona11
12107	CoicoyanlasFloresMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		coic11
12290	CuatzoquitengoMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		cuat11
12546	SantiagoJamiltepecMixtec_B	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		jami11
12632	SanFranciscoSayultepecMixtec	COMB	peine	wika	wika	128	1475			josserand1983mixtec		sayu11
13009	SantiagoTilantongoMixtec	COMB	peine	kuku	kuku	128	1475			josserand1983mixtec		tila11
13111	SanAntonioTepetlapaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tepe12
13270	YucunutiBenitoJuarezMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		yucu13
13283	AlacatlatzalaMixtec_C	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		alac11
13328	SanPedroTidaaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tida11
13336	SanAgustinTlacotepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tlac11
13347	SantiagoTamazolaMixtec	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		tama12
13497	SantiagoIxtayutlaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		ixta11
13525	SantosReyesTepejilloMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		reye11
14281	SanPedroJicayanMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		jica12
15070	SanJorgeNuchitaMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		nuch11
15776	SantoTomasOcotepecMixtec_B	COMB	peine	kʷìkà	kʷìkà	128	1475			josserand1983mixtec		ocot11
15788	SanBartolomeYucuaneMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		yucu11
15923	SanBartoloSoyaltepecMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		soya11
16269	SantiagoYosonduaMixtec_B	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		yoso11
16990	SanMiguelAchiutlaMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		achi11
17102	SanPedroJocotipacMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		joco11
17311	SantaMariaChigmecatitlanMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		chig11
17386	SanMiguelChicahuaMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		chic11
17866	SanMiguelElGrandeMixtec_A	COMB	peine	kukā	kukā	128	1475			josserand1983mixtec		gran11
17896	SanMartinPerasMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		pera11
17937	SanAgustinAtenangoMixtec	COMB	peine	kʷīkà	kʷīkà	128	1475			josserand1983mixtec		aten11
18315	YoloxochitlMixtec	COMB	peine	wika	wika	128	1475			josserand1983mixtec		yolo12
18361	SanJuanMixtepecMixtec	COMB	peine	kuika	kuika	128	1475			josserand1983mixtec		mixt11
18645	SantiagoChazumbaMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		chaz11
19358	TepejilloMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		tepe11
19753	SanJuanNumiMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		numi11
20099	SanJuanTamazolaMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		tama11
20209	PinotepaDonLuisMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		pino12
20267	SanMartinDuraznosMixtec_B	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		dura11
20921	SantaMariaYucuhitiMixtec	COMB	peine	kùkà	kùkà	128	1475			josserand1983mixtec		yucu12
21002	SantaMariaYucunicocoMixtec	COMB	peine	đìkà	đìkà	128	1475			josserand1983mixtec		yucu15
21651	SanAntonioHuitepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		huit11
21742	SantiagoApoalaMixtec	COMB	peine	kukʷa	kukʷa	128	1475			josserand1983mixtec		apoa11
21810	SantiagoCacaloxtepecMixtec	COMB	peine	kuka	kuka	128	1475			josserand1983mixtec		caca11
21887	ZapotitlanPalmasMixtec	COMB	peine	kʷika	kʷika	128	1475			josserand1983mixtec		zapo11
456	AlcozaucaGuerreroMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		alco11
660	ChalcatongoHidalgoMixtec_B	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		chal11
749	SantaMariaChigmecatitlanMixtec	COOKING POT	olla	kiđi	kiđi	116	3653			josserand1983mixtec		chig11
827	SanAgustinChayucoMixtec	COOKING POT	olla	kɨyɨ	kɨyɨ	116	3653			josserand1983mixtec		chay11
1575	SanAndresNuxinoMixtec	COOKING POT	olla	kiđi	kiđi	116	3653			josserand1983mixtec		nuxi11
1639	SanJuanCoatzospamMixtec_B	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		coat11
1824	SanJuanColoradoMixtec_B	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		colo11
1934	CosoltepecMixtec	COOKING POT	olla	kiđi	kiđi	116	3653			josserand1983mixtec		coso11
2286	SanJuanMixtepecMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		mixt11
2375	SanMartinEstadoMixtec	COOKING POT	olla	kiθi	kiθi	116	3653			josserand1983mixtec		esta11
2574	SantoDomingoNuxaaMixtec	COOKING POT	olla	kiđi	kiđi	116	3653			josserand1983mixtec		nuxa11
2865	SanMateoSindihuiMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		sind11
2921	SantiagoJuxtlahuacaMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		juxt11
3941	SanLorenzoMixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		lore11
4060	SanLuisMoreliaMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		more11
4262	SanPedroYucunamaMixtec	COOKING POT	olla	kii	kii	116	3653			josserand1983mixtec		yucu14
4567	SanEstebanAtatlahucaMixtec_B	COOKING POT	olla	kɨ̄sɨ	kɨ̄sɨ	116	3653			josserand1983mixtec		atat11
4592	SantaMariaJicaltepecMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		jica11
4670	SanMiguelPiedrasMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		pied11
5155	TepangoMixtec_B	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		ayut11
5299	SanAgustinAtenangoMixtec	COOKING POT	olla	kìhì	kìhì	116	3653			josserand1983mixtec		aten11
6151	SanMiguelAhuehuetitlanMixtec	COOKING POT	olla	kìθí	kìθí	116	3653			josserand1983mixtec		ahue11
6161	SantiagoTlazoyaltepecMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		tlaz11
6275	SantiagoTlazoyaltepecMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		tlaz11
6590	GuadalupeVillahermosaMixtec	COOKING POT	olla	kìđì	kìđì	116	3653			josserand1983mixtec		guad11
7012	SantaMariaAcatepecMixtec	COOKING POT	olla	kɨsi	kɨsi	116	3653			josserand1983mixtec		acat11
7025	SantaCruzBravoMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		brav11
7038	SantaAnaCuauhtemocMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		cuau11
7144	SantaCatarinaEstetlaMixtec	COOKING POT	olla	kɨđɨ	kɨđɨ	116	3653			josserand1983mixtec		este11
7264	SantaMariaHuazolotitlanMixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		huaz11
7342	SantaMariaApazcoMixtec	COOKING POT	olla	kiđi	kiđi	116	3653			josserand1983mixtec		apas11
7376	SantaCatarinaMechoacanMixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		mech11
7379	SantaLuciaMonteverdeMixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		mont13
7446	SantaCruzItundujiaMixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		itun11
7484	Proto-Mixtec	COOKING POT	olla	kɨsɨ	kɨsɨ	116	3653			josserand1983mixtec		prom01
7494	SanSebastianTecomaxtlahuacaMixtec	COOKING POT	olla	kìsí	kìsí	116	3653			josserand1983mixtec		teco11
7640	SantiagoNuyooMixtec	COOKING POT	olla	kìsɨ̄	kìsɨ̄	116	3653			josserand1983mixtec		nuyo11
8553	SantiagoPinotepaNacionalMixtec	COOKING POT	olla	kisi	kisi	116	3653			josserand1983mixtec		pino11
